Reaction ID	Reaction name	Lower bound	Reaction equation	GPR	Pathway
R06987	propanoyl-CoA:formate C-propanoyltransferase	-1000.0	1.0 for_c + 1.0 ppcoa_c -> 1.0 2obut_c + 1.0 coa_c	( SVEN_RS15050 )	rn00640 Propanoate metabolism
R00685	L-Tryptophan decarboxy-lyase	-1000.0	1.0 h_c + 1.0 trp_DASH_L_c -> 1.0 trypta_c + 1.0 co2_c	( SVEN_RS03080 )	rn00380 Tryptophan metabolism
R07620	R07620	-1000.0	1.0 C06395_c + 1.0 dolmanp_c -> 1.0 C00110_c + 1.0 G13027_c	( SVEN_RS14720 )	rn00514 Other types of O-glycan biosynthesis
R00440	polyribonucleotide:phosphate cytidylyltransferase	-1000.0	1.0 pi_c -> 1.0 cdp_c + 1.0 C00046_c	( SVEN_RS26730 )	rn00240 Pyrimidine metabolism
R00441	GTP:RNA guanylyltransferase (DNA-directed);	-1000.0	1.0 ppi_c -> 1.0 C00046_c + 1.0 gtp_c	( SVEN_RS21575 or SVEN_RS21570 or SVEN_RS21885 or SVEN_RS05240 )	rn00230 Purine metabolism
R00442	CTP:RNA cytidylyltransferase (DNA-directed);	-1000.0	1.0 ppi_c -> 1.0 ctp_c + 1.0 C00046_c	( SVEN_RS21575 or SVEN_RS21570 or SVEN_RS21885 or SVEN_RS05240 )	rn00240 Pyrimidine metabolism
R00443	UTP:RNA uridylyltransferase	-1000.0	1.0 ppi_c -> 1.0 C00046_c + 1.0 utp_c	( SVEN_RS21575 or SVEN_RS21570 or SVEN_RS21885 or SVEN_RS05240 )	rn00240 Pyrimidine metabolism
R07387	plasmanylcholine 2-acylhydrolase	-1000.0	1.0 C02403_c + 1.0 C04317_c -> 1.0 h2o_c + 1.0 C05212_c	( SVEN_RS05130 or SVEN_RS31995 or SVEN_RS14460 or SVEN_RS04870 or SVEN_RS00365 or SVEN_RS32785 or SVEN_RS04125 or SVEN_RS13990 or SVEN_RS10865 or SVEN_RS20630 or SVEN_RS32725 )	rn00565 Ether lipid metabolism
R03596	Hydrogen selenide:NADP+ oxidoreductase	-1000.0	3.0 h2o_c + 3.0 nadp_c + 1.0 seln_c -> 3.0 nadph_c + 5.0 h_c + 1.0 C05684_c	( SVEN_RS34540 or SVEN_RS02965 )	rn00450 Selenocompound metabolism
R01334	2-Phosphoglycolate phosphohydrolase	-1000.0	1.0 2pglyc_c + 1.0 h2o_c -> 1.0 glyclt_c + 1.0 pi_c	( SVEN_RS18365 or SVEN_RS19900 )	rn00630 Glyoxylate and dicarboxylate metabolism
R02863	Thiamin:beta 2-methyl-4-aminopyrimidine-5-methenyltransferase	-1000.0	1.0 4mhetz_c + 1.0 C02691_c -> 1.0 thm_c + 1.0 C00747_c	( SVEN_RS32700 or SVEN_RS36410 or SVEN_RS33360 or SVEN_RS00350 or SVEN_RS29315 or SVEN_RS13485 or SVEN_RS32855 or SVEN_RS34255 or SVEN_RS12025 or SVEN_RS13375 or SVEN_RS12905 or SVEN_RS34160 or SVEN_RS20035 )	rn00730 Thiamine metabolism
R07953	R07953	-1000.0	1.0 coa_c + 1.0 C16389_c -> 1.0 accoa_c + 1.0 dcsptn1coa_c	( SVEN_RS09860 )	rn01040 Biosynthesis of unsaturated fatty acids
R07400	cephalosporin C:oxygen oxidoreductase (deaminating)	-1000.0	1.0 h2o2_c + 1.0 nh4_c + 1.0 C04712_c -> 1.0 o2_c + 1.0 h2o_c + 1.0 C00916_c	( SVEN_RS35350 )	rn00311 Penicillin and cephalosporin biosynthesis
R00005	urea-1-carboxylate amidohydrolase	-1000.0	1.0 h2o_c + 1.0 allphn_c + 3.0 h_c -> 2.0 co2_c + 2.0 nh4_c	( SVEN_RS04855 or SVEN_RS04860 )	rn00330 Arginine and proline metabolism
R02332	dUTP:uridine 5'-phosphotransferase	-1000.0	1.0 ump_c + 1.0 h_c + 1.0 dudp_c -> 1.0 uri_c + 1.0 dutp_c	( SVEN_RS07895 )	rn00240 Pyrimidine metabolism
R02334	[1,4-(N-Acetyl-beta-D-glucosaminyl)]n glycanohydrolase	-1000.0	1.0 h2o_c -> 1.0 C03518_c + 1.0 chtn_c	( SVEN_RS23205 or SVEN_RS24950 or SVEN_RS16750 or SVEN_RS35225 or SVEN_RS05065 or SVEN_RS26490 or SVEN_RS23545 or SVEN_RS12750 or SVEN_RS02755 or SVEN_RS12830 )	rn00520 Amino sugar and nucleotide sugar metabolism
R00618	Thiamin-triphosphate phosphohydrolase	-1000.0	1.0 thmpp_c + 1.0 pi_c + 1.0 h_c -> 1.0 h2o_c + 1.0 thmtp_c	( SVEN_RS11735 )	rn00730 Thiamine metabolism
R01411	5-Methylcytosine aminohydrolase	-1000.0	1.0 C02376_c + 1.0 h2o_c + 1.0 h_c -> 1.0 nh4_c + 1.0 thym_c	( SVEN_RS35060 )	rn00240 Pyrimidine metabolism
R05132	protein-N(pi)-phosphohistidine:arbutin 6-phosphotransferase	-1000.0	1.0 C12079_c + 1.0 C04261_c -> 1.0 arbt6p_c + 1.0 C00615_c	( SVEN_RS20130 or SVEN_RS04730 )	rn00010 Glycolysis / Gluconeogenesis
R08114	3-fluorocatechol:oxygen 1,2-oxidoreductase	-1000.0	1.0 C16475_c + 2.0 h_c -> 1.0 o2_c + 1.0 C16472_c	( SVEN_RS21230 )	rn00364 Fluorobenzoate degradation
R01791	Dextrin 6-alpha-D-glucanohydrolase	-1000.0	1.0 h2o_c -> 1.0 14glun_c + 1.0 C00369_c	( SVEN_RS28345 or SVEN_RS02505 or SVEN_RS02095 or SVEN_RS06910 or SVEN_RS07240 )	rn00500 Starch and sucrose metabolism
R03210	6-Carboxyhexanoyl-CoA:L-alanine C-carboxyhexanoyltransferase (decarboxylating)	-1000.0	1.0 ala_DASH_L_c + 1.0 pmcoa_c + 1.0 h_c -> 1.0 8aonn_c + 1.0 co2_c + 1.0 coa_c	( SVEN_RS02150 )	rn00780 Biotin metabolism
R04323	2-Amino-3-carboxymuconate semialdehyde carboxy-lyase	-1000.0	1.0 cmusa_c + 1.0 h_c -> 1.0 co2_c + 1.0 am6sa_c	( SVEN_RS15310 or SVEN_RS18650 or SVEN_RS00290 or SVEN_RS31600 or SVEN_RS14705 or SVEN_RS20985 or SVEN_RS07205 or SVEN_RS07200 or SVEN_RS07660 )	rn00380 Tryptophan metabolism
R08115	4-fluorocatechol:oxygen 1,2-oxidoreductase	-1000.0	1.0 C16474_c + 2.0 h_c -> 1.0 o2_c + 1.0 C16473_c	( SVEN_RS21230 )	rn00364 Fluorobenzoate degradation
R03232	protein-N(pi)-phosphohistidine:D-fructose 1-phosphotransferase	-1000.0	1.0 f1p_c + 1.0 C00615_c -> 1.0 fru_c + 1.0 C04261_c	( SVEN_RS20130 or SVEN_RS04730 )	rn00051 Fructose and mannose metabolism
R03332	1-Phosphatidyl-D-myo-inositol inositolphosphohydrolase	-1000.0	1.0 h2o_c + 1.0 ptd1ino_SC_c -> 1.0 mi1p_DASH_D_c + 1.0 12dgr_EC_c	( SVEN_RS25685 or SVEN_RS36275 or SVEN_RS11020 )	rn00562 Inositol phosphate metabolism
R05961	R05961	-1000.0	1.0 gal_c + 1.0 C01290_c -> 1.0 h2o_c + 1.0 C04737_c	( SVEN_RS19195 or SVEN_RS06145 or SVEN_RS33465 or SVEN_RS25890 )	rn00603 Glycosphingolipid biosynthesis - globo series
R05963	R05963	-1000.0	1.0 h2o_c + 1.0 C03272_c -> 1.0 acgal_c + 1.0 C04737_c	( SVEN_RS12005 )	rn00603 Glycosphingolipid biosynthesis - globo series
R05789	(R)-2-phospho-3-sulfolactate phosphohydrolase	-1000.0	1.0 h2o_c + 1.0 C11536_c -> 1.0 C11537_c + 1.0 pi_c	( SVEN_RS12310 )	rn00680 Methane metabolism
R07100	trichloroethene:glutathione S-(1,2-dichlorovinyl)transferase	-1000.0	1.0 C14868_c + 1.0 h_c + 1.0 cl_c -> 1.0 C06790_c + 1.0 gthrd_c	( SVEN_RS06425 or SVEN_RS05560 or SVEN_RS08285 or SVEN_RS29325 or SVEN_RS29785 or SVEN_RS07410 or SVEN_RS02045 or SVEN_RS19065 or SVEN_RS20090 or SVEN_RS30950 or SVEN_RS08445 or SVEN_RS19925 or SVEN_RS00660 or SVEN_RS11900 )	rn00980 Metabolism of xenobiotics by cytochrome P450
R07105	trichloroethanol:NAD+ oxidoreductase	-1000.0	1.0 C07490_c + 1.0 h2o_c + 1.0 nad_c -> 1.0 C06899_c + 1.0 h_c + 1.0 nadh_c	( SVEN_RS09820 )	rn00980 Metabolism of xenobiotics by cytochrome P450
R02886	1,4-(1,3;1,4)-beta-D-glucan 4-glucanohydrolase	-1000.0	1.0 h2o_c -> 1.0 C00760_c + 1.0 C00185_c	( SVEN_RS33250 or SVEN_RS33255 or SVEN_RS34195 or SVEN_RS34140 or SVEN_RS34395 or SVEN_RS24575 or SVEN_RS32690 or SVEN_RS32680 or SVEN_RS34510 )	rn00500 Starch and sucrose metabolism
R00867	ATP:D-fructose 6-phosphotransferase	-1000.0	1.0 f6p_DASH_B_c + 1.0 h_c + 1.0 adp_c -> 1.0 fru_c + 1.0 atp_c	( SVEN_RS01240 )	rn00051 Fructose and mannose metabolism
R09920	cholesterol:NAD+ 3-oxidoreductase;	-1000.0	1.0 nadh_c + 1.0 C00599_c + 1.0 h_c -> 1.0 chsterol_c + 1.0 nad_c	( SVEN_RS22650 )	rn00984 Steroid degradation
R02053	phosphatidylethanolamine 2-acylhydrolase	-1000.0	1.0 C02403_c + 1.0 C04438_c -> 1.0 h2o_c + 1.0 pe_SC_c	( SVEN_RS05130 or SVEN_RS31995 or SVEN_RS14460 or SVEN_RS04870 or SVEN_RS00365 or SVEN_RS32785 or SVEN_RS04125 or SVEN_RS13990 or SVEN_RS10865 or SVEN_RS20630 or SVEN_RS32725 )	rn00564 Glycerophospholipid metabolism
R02052	Phosphatidylethanolamine ethanolaminephosphohydrolase	-1000.0	1.0 ethamp_c + 1.0 h_c + 1.0 12dgr_EC_c -> 1.0 h2o_c + 1.0 pe_SC_c	( SVEN_RS25685 or SVEN_RS36275 or SVEN_RS11020 )	rn00564 Glycerophospholipid metabolism
R08246	S-adenosyl-L-methionine:6-thioguanosine monophosphate S-methyltransferase	-1000.0	1.0 C16620_c + 1.0 ahcys_c + 1.0 h_c -> 1.0 amet_c + 1.0 C16619_c	( SVEN_RS20095 )	rn00983 Drug metabolism - other enzymes
R07210	alkanesulfonate, reduced-FMN:oxygen oxidoreductase	-1000.0	1.0 so3_c + 1.0 C00071_c + 1.0 fmn_c + 2.0 h_c + 1.0 h2o_c -> 1.0 fmnh2_c + 1.0 o2_c + 1.0 C15521_c	( SVEN_RS15305 or SVEN_RS03775 )	rn00920 Sulfur metabolism
R10124	pimeloyl-[acyl-carrier protein]:L-alanine C-pimeloyltransferase (decarboxylating)	-1000.0	1.0 C19845_c + 1.0 ala_DASH_L_c + 1.0 h_c -> 1.0 8aonn_c + 1.0 co2_c + 1.0 ACP_c	( SVEN_RS02150 )	rn00780 Biotin metabolism
R08248	acetyl-CoA: isoniazid N-acetyltransferase	-1000.0	1.0 C07585_c + 1.0 coa_c -> 1.0 C07054_c + 1.0 accoa_c	( SVEN_RS36435 or SVEN_RS11535 or SVEN_RS27220 )	rn00983 Drug metabolism - other enzymes
R05368	cis-1,3-Dichloropropene chlorohydrolase	-1000.0	1.0 h2o_c + 1.0 C06610_c -> 1.0 C06612_c + 1.0 h_c + 1.0 cl_c	( SVEN_RS29295 )	rn00625 Chloroalkane and chloroalkene degradation
R05369	1,3,4,6-tetrachloro-1,4-cyclohexadiene chlorohydrolase	-1000.0	1.0 C06597_c + 1.0 h2o_c -> 1.0 C06598_c + 1.0 h_c + 1.0 cl_c	( SVEN_RS29295 )	rn00361 Chlorocyclohexane and chlorobenzene degradation
R06942	(3S)-3-hydroxyacyl-CoA hydro-lyase	-1000.0	1.0 h2o_c + 1.0 C14144_c -> 1.0 3hadpcoa_c	( SVEN_RS28785 or SVEN_RS02310 or SVEN_RS27670 or SVEN_RS15340 or SVEN_RS08145 or SVEN_RS01330 or SVEN_RS00115 )	rn00360 Phenylalanine metabolism
R04785	L-Dehydroascorbate lactonohydrolase	-1000.0	1.0 dhdascb_c + 1.0 h2o_c -> 1.0 23doguln_c	( SVEN_RS32900 )	rn00053 Ascorbate and aldarate metabolism
R05367	trans-1,3-Dichloropropene chlorohydrolase	-1000.0	1.0 h2o_c + 1.0 C18627_c -> 1.0 h_c + 1.0 C06611_c + 1.0 cl_c	( SVEN_RS29295 )	rn00625 Chloroalkane and chloroalkene degradation
R04856	Sulfatide sulfohydrolase;	-1000.0	1.0 h2o_c + 1.0 C06125_c -> 1.0 so4_c + 1.0 h_c + 1.0 C02686_c	( SVEN_RS02975 )	rn00600 Sphingolipid metabolism
R03751	epsilon-Caprolactone lactonohydrolase	-1000.0	1.0 h2o_c + 1.0 C01880_c -> 1.0 C06103_c + 1.0 h_c	( SVEN_RS32900 )	rn00930 Caprolactam degradation
R00409	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate pyruvate-lyase (succinate-forming)	-1000.0	1.0 succ_c + 1.0 pyr_c -> 1.0 micit_c	( SVEN_RS27705 )	rn00640 Propanoate metabolism
R01837	3beta-Hydroxyandrost-5-en-17-one:NAD+ 3-oxidoreductase/delta5-delta-4 isomerase	-1000.0	1.0 nadh_c + 1.0 h_c + 1.0 andrstndn_c -> 1.0 nad_c + 1.0 dhea_c	( SVEN_RS22650 )	rn00140 Steroid hormone biosynthesis
R08236	S-adenosyl-L-methionine:6-mercaptopurin S-methyltransferase	-1000.0	1.0 C16614_c + 1.0 ahcys_c + 1.0 h_c -> 1.0 amet_c + 1.0 C02380_c	( SVEN_RS20095 )	rn00983 Drug metabolism - other enzymes
R08239	S-adenosyl-L-methionine:6-thioinosine 5'-monophosphate S-methyltransferase	-1000.0	1.0 C16615_c + 1.0 ahcys_c + 1.0 h_c -> 1.0 amet_c + 1.0 C04646_c	( SVEN_RS20095 )	rn00983 Drug metabolism - other enzymes
R01931	thiosulfate:cyanide sulfurtranserase	-1000.0	1.0 so3_c + 1.0 h_c + 1.0 tcynt_c -> 1.0 tsul_c + 1.0 cyan_c	( SVEN_RS19460 )	rn00920 Sulfur metabolism
R04911	Aryl-formylamine amidohydrolase	-1000.0	1.0 5hoxnfkyn_c + 1.0 h2o_c -> 1.0 h_c + 1.0 for_c + 1.0 5hxkyn_c	( SVEN_RS21005 )	rn00380 Tryptophan metabolism
R04448	ATP:4-methyl-5-(2-hydroxyethyl)-thiazole 2-phosphotransferase	-1000.0	1.0 4mpetz_c + 1.0 h_c + 1.0 adp_c -> 1.0 4mhetz_c + 1.0 atp_c	( SVEN_RS21050 )	rn00730 Thiamine metabolism
R00045	3,4-dihydroxy-L-phenylalanine:oxygen oxidoreductase	-1000.0	1.0 o2_c + 2.0 34dhphe_c -> 2.0 dopaqn_c + 2.0 h2o_c	( SVEN_RS33880 )	rn00350 Tyrosine metabolism
R03283	4-Trimethylammoniobutanal:NAD+ 1-oxidoreductase;	-1000.0	1.0 4tmeabut_c + 1.0 h2o_c + 1.0 nad_c -> 1.0 4tmeabutn_c + 1.0 nadh_c + 2.0 h_c	( SVEN_RS17835 )	rn00310 Lysine degradation
R02371	dCTP:cytidine 5'-phosphotransferase	-1000.0	1.0 dcdp_c + 1.0 h_c + 1.0 cmp_c -> 1.0 cytd_c + 1.0 dctp_c	( SVEN_RS07895 )	rn00240 Pyrimidine metabolism
R02372	dUTP:cytidine 5'-phosphotransferase	-1000.0	1.0 h_c + 1.0 dudp_c + 1.0 cmp_c -> 1.0 cytd_c + 1.0 dutp_c	( SVEN_RS07895 )	rn00240 Pyrimidine metabolism
R04969	hexadecanoyl-[acp]:NAD+ trans-2-oxidoreductase	-1000.0	1.0 nadh_c + 1.0 h_c + 1.0 tpalm2eACP_c -> 1.0 C05764_c + 1.0 nad_c	( SVEN_RS01445 or SVEN_RS11470 )	rn00061 Fatty acid biosynthesis
R00308	1,3-beta-D-Glucan glucanohydrolase	-1000.0	1.0 h2o_c -> 1.0 13BDglcn_c + 1.0 glc_DASH_D_c	( SVEN_RS32225 )	rn00500 Starch and sucrose metabolism
R02933	L-Gulono-1,4-lactone lactonohydrolase	-1000.0	1.0 h2o_c + 1.0 gullac_c -> 1.0 h_c + 1.0 guln_c	( SVEN_RS32900 )	rn00053 Ascorbate and aldarate metabolism
R06004	R06004	-1000.0	1.0 h2o_c + 1.0 C04884_c -> 1.0 acgal_c + 1.0 C04730_c	( SVEN_RS12005 )	rn00604 Glycosphingolipid biosynthesis - ganglio series
R03371	myo-Inositol-hexakisphosphate 3-phosphohydrolase	-1000.0	1.0 minohp_c + 1.0 h2o_c -> 1.0 pi_c + 1.0 C04563_c	( SVEN_RS00460 )	rn00562 Inositol phosphate metabolism
R03370	Acyl-[acyl-carrier-protein],hydrogen-donor:oxygen oxidoreductase	-1000.0	1.0 o2_c + 1.0 ocdcaACP_c + 1.0 C00030_c -> 2.0 h2o_c + 1.0 octeACP_c + 1.0 fdxox_c	( SVEN_RS31705 )	rn00061 Fatty acid biosynthesis
R07460	L-cysteine:[ThiI] sulfurtransferase	-1000.0	1.0 C15811_c + 1.0 cys_DASH_L_c -> 1.0 ala_DASH_L_c + 1.0 C15812_c	( SVEN_RS07405 )	rn00730 Thiamine metabolism
R01667	dCDP nucleotidohydrolase	-1000.0	1.0 h2o_c + 1.0 dcdp_c -> 1.0 dcmp_c + 1.0 pi_c + 1.0 h_c	( SVEN_RS28680 )	rn00240 Pyrimidine metabolism
R01664	2'-deoxycytidine 5'-monophosphate phosphohydrolase	-1000.0	1.0 dcmp_c + 1.0 h2o_c -> 1.0 dcyt_c + 1.0 pi_c	( SVEN_RS30080 )	rn00240 Pyrimidine metabolism
R03172	(S)-2-methylbutanoyl-CoA:acceptor 2,3-oxidoreductase	-1000.0	1.0 C15980_c + 1.0 fdxox_c -> 1.0 2mb2coa_c + 1.0 C00030_c	( SVEN_RS34560 )	rn00280 Valine, leucine and isoleucine degradation
R01526	ATP:D-ribulose 5-phosphotransferase	-1000.0	1.0 ru5p_DASH_D_c + 1.0 h_c + 1.0 adp_c -> 1.0 rbl_DASH_D_c + 1.0 atp_c	( SVEN_RS33325 )	rn00040 Pentose and glucuronate interconversions
R05662	UDP-N-acetyl-D-glucosamine:N-acetyl-alpha-D-muramyl(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase	-1000.0	1.0 udp_c + 1.0 h_c + 1.0 uaaGgla_c -> 1.0 uacgam_c + 1.0 uaGgla_c	( SVEN_RS00895 )	rn00550 Peptidoglycan biosynthesis
R01280	Palmitate:CoA ligase (AMP-forming)	-1000.0	1.0 pmtcoa_c + 1.0 ppi_c + 1.0 amp_c -> 1.0 coa_c + 1.0 hdca_c + 1.0 atp_c	( SVEN_RS04490 or SVEN_RS12860 )	rn00061 Fatty acid biosynthesis
R01880	dGTP:uridine 5'-phosphotransferase	-1000.0	1.0 ump_c + 1.0 dgdp_c + 1.0 h_c -> 1.0 uri_c + 1.0 dgtp_c	( SVEN_RS07895 )	rn00240 Pyrimidine metabolism
R05064	(S)-3-Hydroxyisobutyryl-CoA hydrolase	-1000.0	1.0 h2o_c + 1.0 3hibutcoa_c -> 1.0 C06001_c + 1.0 coa_c + 1.0 h_c	( SVEN_RS00970 or SVEN_RS27660 )	rn00280 Valine, leucine and isoleucine degradation
R01117	CTP:N-acetylneuraminate cytidylyltransferase	-1000.0	1.0 ppi_c + 1.0 cmpacna_c -> 1.0 ctp_c + 1.0 acnam_c	( SVEN_RS22585 )	rn00520 Amino sugar and nucleotide sugar metabolism
R05066	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase	-1000.0	1.0 mmtsa_c + 1.0 nadh_c + 1.0 h_c -> 1.0 C06001_c + 1.0 nad_c	( SVEN_RS21140 )	rn00280 Valine, leucine and isoleucine degradation
R02685	(3S)-3-hydroxyacyl-CoA hydro-lyase	-1000.0	1.0 h2o_c + 1.0 C00658_c -> 1.0 3hacoa_c	( SVEN_RS28785 or SVEN_RS02310 or SVEN_RS27670 or SVEN_RS15340 or SVEN_RS08145 or SVEN_RS01330 or SVEN_RS00115 )	rn00062 Fatty acid elongation
R02687	1,2-diacyl-sn-glycerol acylhydrolase	-1000.0	1.0 C01885_c + 1.0 C02403_c -> 1.0 h2o_c + 1.0 12dgr_EC_c	( SVEN_RS22225 or SVEN_RS06630 or SVEN_RS00945 )	rn00561 Glycerolipid metabolism
R04215	CTP:N-glycoloylneuraminate cytidylyltransferase	-1000.0	1.0 ctp_c + 1.0 C03410_c -> 1.0 ppi_c + 1.0 C03691_c	( SVEN_RS22585 )	rn00520 Amino sugar and nucleotide sugar metabolism
R00378	deoxythymidine triphosphate:DNA deoxynucleotidyltransferase (DNA-directed)	-1000.0	1.0 ppi_c -> 1.0 dna_c + 1.0 dttp_c	( SVEN_RS18910 or SVEN_RS16335 or SVEN_RS16280 or SVEN_RS29290 or SVEN_RS06635 or SVEN_RS04675 or SVEN_RS11520 or SVEN_RS06640 or SVEN_RS08430 or SVEN_RS07225 or SVEN_RS05520 or SVEN_RS18065 or SVEN_RS25875 or SVEN_RS08015 )	rn00240 Pyrimidine metabolism
R04212	Asp-tRNA(Asn):L-glutamine amido-ligase (ADP-forming)	-1000.0	1.0 C06113_c + 1.0 h2o_c + 1.0 atp_c + 1.0 gln_DASH_L_c -> 1.0 asntrna_c + 1.0 glu_DASH_L_c + 1.0 pi_c + 2.0 h_c + 1.0 adp_c	( SVEN_RS25630 or SVEN_RS25625 or SVEN_RS25640 )	rn00970 Aminoacyl-tRNA biosynthesis
R00376	Deoxyguanosine 5'-triphosphate:DNA deoxynucleotidyltransferase (DNA-directed)	-1000.0	1.0 ppi_c -> 1.0 dna_c + 1.0 dgtp_c	( SVEN_RS18910 or SVEN_RS16335 or SVEN_RS16280 or SVEN_RS29290 or SVEN_RS06635 or SVEN_RS04675 or SVEN_RS11520 or SVEN_RS06640 or SVEN_RS08430 or SVEN_RS07225 or SVEN_RS05520 or SVEN_RS18065 or SVEN_RS25875 or SVEN_RS08015 )	rn00230 Purine metabolism
R00377	Deoxycytidine triphosphate:DNA deoxynucleotidyltransferase (DNA-directed)	-1000.0	1.0 ppi_c -> 1.0 dna_c + 1.0 dctp_c	( SVEN_RS18910 or SVEN_RS16335 or SVEN_RS16280 or SVEN_RS29290 or SVEN_RS06635 or SVEN_RS04675 or SVEN_RS11520 or SVEN_RS06640 or SVEN_RS08430 or SVEN_RS07225 or SVEN_RS05520 or SVEN_RS18065 or SVEN_RS25875 or SVEN_RS08015 )	rn00240 Pyrimidine metabolism
R02097	dTTP:uridine 5'-phosphotransferase	-1000.0	1.0 ump_c + 1.0 dtdp_c + 1.0 h_c -> 1.0 uri_c + 1.0 dttp_c	( SVEN_RS07895 )	rn00240 Pyrimidine metabolism
R02096	dTTP:cytidine 5'-phosphotransferase	-1000.0	1.0 dtdp_c + 1.0 h_c + 1.0 cmp_c -> 1.0 cytd_c + 1.0 dttp_c	( SVEN_RS07895 )	rn00240 Pyrimidine metabolism
R02091	dGTP:cytidine 5'-phosphotransferase	-1000.0	1.0 dgdp_c + 1.0 h_c + 1.0 cmp_c -> 1.0 cytd_c + 1.0 dgtp_c	( SVEN_RS07895 )	rn00240 Pyrimidine metabolism
R04218	prephytoene diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase	-1000.0	1.0 ppi_c + 1.0 C05421_c -> 1.0 C03427_c	( SVEN_RS31945 or SVEN_RS31940 )	rn00906 Carotenoid biosynthesis
R00900	L-cysteine,glutathione:NADP+ oxidoreductase (disulfide-forming);	-1000.0	1.0 C05526_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 gthrd_c + 1.0 cys_DASH_L_c	( SVEN_RS34540 or SVEN_RS02965 )	rn00270 Cysteine and methionine metabolism
R00904	3-aminopropanal:NAD+ oxidoreductase	-1000.0	1.0 h2o_c + 1.0 nad_c + 1.0 aproa_c -> 1.0 ala_DASH_B_c + 1.0 nadh_c + 2.0 h_c	( SVEN_RS17835 )	rn00410 beta-Alanine metabolism
R09417	microsomal epoxide hydrolase	-1000.0	1.0 h2o_c + 1.0 C19489_c -> 1.0 C19490_c	( SVEN_RS16500 )	rn00980 Metabolism of xenobiotics by cytochrome P450
R09410	epoxide hydrolase	-1000.0	1.0 h2o_c + 1.0 C19586_c -> 1.0 C19588_c	( SVEN_RS16500 )	rn00980 Metabolism of xenobiotics by cytochrome P450
R02250	triacylglycerol acylhydrolase	-1000.0	1.0 h2o_c + 1.0 triglyc_SC_c -> 1.0 C02403_c + 1.0 h_c + 1.0 12dgr_EC_c	( SVEN_RS22225 or SVEN_RS06630 or SVEN_RS00945 )	rn00561 Glycerolipid metabolism
R08367	protein-N(pi)-phosphohistidine:D-galactosamine 6-phosphotransferase	-1000.0	1.0 C02262_c + 1.0 C04261_c -> 1.0 C06377_c + 1.0 C00615_c	( SVEN_RS20130 or SVEN_RS04730 )	rn00052 Galactose metabolism
R08366	protein-N(pi)-phosphohistidine:N-acetyl-D-galactosamine 6-phosphotransferase	-1000.0	1.0 acgal_c + 1.0 C04261_c -> 1.0 C06376_c + 1.0 C00615_c	( SVEN_RS20130 or SVEN_RS04730 )	rn00052 Galactose metabolism
R02541	Sphingomyelin cholinephosphohydrolase	-1000.0	1.0 C00550_c + 1.0 h2o_c -> 1.0 cholp_c + 1.0 C00195_c + 1.0 h_c	( SVEN_RS31790 )	rn00600 Sphingolipid metabolism
R08362	trypanothione:hydroperoxide oxidoreductase	-1000.0	1.0 h2o_c + 1.0 C03170_c + 1.0 C01335_c -> 1.0 C15498_c + 1.0 C02090_c	( SVEN_RS20915 or SVEN_RS01040 or SVEN_RS29995 or SVEN_RS23335 or SVEN_RS23330 or SVEN_RS36340 or SVEN_RS32305 or SVEN_RS22360 or SVEN_RS29845 )	rn00480 Glutathione metabolism
R07669	beta-hexachlorocyclohexane halidohydrolase	-1000.0	1.0 h2o_c + 1.0 C06988_c -> 1.0 C16181_c + 1.0 h_c + 1.0 cl_c	( SVEN_RS29295 )	rn00361 Chlorocyclohexane and chlorobenzene degradation
R09372	methaneselenol:NADP+ oxidoreductase	-1000.0	2.0 h2o_c + 2.0 nadp_c + 1.0 C05703_c -> 1.0 C18902_c + 2.0 nadph_c + 1.0 h_c	( SVEN_RS34540 or SVEN_RS02965 )	rn00450 Selenocompound metabolism
R07092	1,1-dichloroethylene-epoxide:glutathione S-(chloroepoxyethyl)transferase [2-(S-glutathionyl)acetyl-chloride-forming]	-1000.0	1.0 C14865_c + 1.0 h_c + 1.0 cl_c -> 1.0 C14857_c + 1.0 gthrd_c	( SVEN_RS06425 or SVEN_RS05560 or SVEN_RS08285 or SVEN_RS29325 or SVEN_RS29785 or SVEN_RS07410 or SVEN_RS02045 or SVEN_RS19065 or SVEN_RS20090 or SVEN_RS30950 or SVEN_RS08445 or SVEN_RS19925 or SVEN_RS00660 or SVEN_RS11900 )	rn00980 Metabolism of xenobiotics by cytochrome P450
R07093	chloroacetyl-chloride:glutathione S-chloroacetyltransferase	-1000.0	1.0 C14864_c + 1.0 h_c + 1.0 cl_c -> 1.0 C14859_c + 1.0 gthrd_c	( SVEN_RS06425 or SVEN_RS05560 or SVEN_RS08285 or SVEN_RS29325 or SVEN_RS29785 or SVEN_RS07410 or SVEN_RS02045 or SVEN_RS19065 or SVEN_RS20090 or SVEN_RS30950 or SVEN_RS08445 or SVEN_RS19925 or SVEN_RS00660 or SVEN_RS11900 )	rn00980 Metabolism of xenobiotics by cytochrome P450
