Reaction ID	Reaction name	Lower bound	Reaction equation	GPR	Pathway
THMabc	thiamine transport via ABC system	0.0	1.0 h2o_c + 1.0 thm_e + 1.0 atp_c -> 1.0 thm_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SAP1_RS13685 and SAP1_RS13680 and SAP1_RS26400 and SAP1_RS12990 and SAP1_RS26625 and SAP1_RS27045 and SAP1_RS12740 and SAP1_RS29145 and SAP1_RS16075 and SAP1_RS11505 and SAP1_RS18175 and SAP1_RS33750 and SAP1_RS07480 and SAP1_RS07485 and SAP1_RS16780 and SAP1_RS34955 and SAP1_RS13535 and SAP1_RS33010 and SAP1_RS36490 and SAP1_RS37140 and SAP1_RS08300 and SAP1_RS09125 and SAP1_RS13675 and SAP1_RS34590 and SAP1_RS25125 and SAP1_RS09210 and SAP1_RS28025 and SAP1_RS38140 and SAP1_RS32520 and SAP1_RS10380 and SAP1_RS17815 and SAP1_RS20530 and SAP1_RS11250 and SAP1_RS15560 and SAP1_RS32405))	Transport, Membrane
THMDt2r	thymidine transport in via proton symport, reversible	-1000.0	1.0 thymd_e + 1.0 h_e <=> 1.0 h_c + 1.0 thymd_c	()	Transport, Membrane
THRabc	L-threonine transport via ABC system	0.0	1.0 h2o_c + 1.0 thr_DASH_L_e + 1.0 atp_c -> 1.0 thr_DASH_L_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SAP1_RS31845 and SAP1_RS31840 and SAP1_RS31835 and SAP1_RS34290 and SAP1_RS31830 and SAP1_RS32110 and SAP1_RS06485 and SAP1_RS13675 and SAP1_RS17485 and SAP1_RS29500 and SAP1_RS31825 and SAP1_RS32105 and SAP1_RS06490) or (SAP1_RS32125 and SAP1_RS32120 and SAP1_RS32115 and SAP1_RS12990 and SAP1_RS34290 and SAP1_RS31830 and SAP1_RS32110 and SAP1_RS05375 and SAP1_RS32105 and SAP1_RS33010 and SAP1_RS06485 and SAP1_RS15560 and SAP1_RS29500 and SAP1_RS32110 and SAP1_RS31825 and SAP1_RS32105 and SAP1_RS06490) or (SAP1_RS27045 and SAP1_RS31830 and SAP1_RS32110 and SAP1_RS32105 and SAP1_RS33010 and SAP1_RS11810 and SAP1_RS06485 and SAP1_RS10380 and SAP1_RS31825 and SAP1_RS32105 and SAP1_RS06490 and SAP1_RS33660 and SCO7183 and SCO7184 and SCO7185))	Transport, Membrane
THRt2	L-threonine efflux transport via proton antiport	0.0	1.0 thr_DASH_L_c + 1.0 h_e -> 1.0 thr_DASH_L_e + 1.0 h_c	(SAP1_RS20075)	Transport, Membrane
THYMt3r	thymine transport out via proton antiport, reversible	-1000.0	1.0 h_e + 1.0 thym_c <=> 1.0 thym_e + 1.0 h_c	()	Transport, Membrane
TREabc	trehalose transport via ABC system	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 tre_e -> 1.0 tre_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SAP1_RS32865 and SAP1_RS37420 and SAP1_RS30885 and SAP1_RS11825 and SAP1_RS32845 and SAP1_RS15735 and SAP1_RS11295 and SAP1_RS26545 and SAP1_RS09535 and SAP1_RS30880 and SAP1_RS11300 and SAP1_RS37415 and SAP1_RS32840 and SAP1_RS25770) or (SAP1_RS09545 and SAP1_RS30880 and SAP1_RS09540 and SAP1_RS30885 and SAP1_RS11825 and SAP1_RS32845 and SAP1_RS15735 and SAP1_RS11295 and SAP1_RS26355 and SAP1_RS26545 and SAP1_RS27840 and SAP1_RS09535))	Transport, Membrane
TRPt2r	L-tryptophan reversible transport via proton symport	-1000.0	1.0 trp_DASH_L_e + 1.0 h_e <=> 1.0 h_c + 1.0 trp_DASH_L_c	(SAP1_RS28065 or SAP1_RS08905 or SAP1_RS26700 or SAP1_RS28010 or SAP1_RS07080)	Transport, Membrane
TYRt2r	L-tyrosine reversible transport via proton symport	-1000.0	1.0 tyr_DASH_L_e + 1.0 h_e <=> 1.0 h_c + 1.0 tyr_DASH_L_c	(SAP1_RS28065 or SAP1_RS08905 or SAP1_RS26700 or SAP1_RS28010 or SAP1_RS07080)	Transport, Membrane
URAt2r	uracil transport in via proton symport, reversible	-1000.0	1.0 h_e + 1.0 ura_e <=> 1.0 ura_c + 1.0 h_c	(SAP1_RS08035 or SAP1_RS35535)	Transport, Membrane
UREAt	Urea transport via facilitate diffusion	-1000.0	1.0 urea_e <=> 1.0 urea_c	(SAP1_RS35865 or SAP1_RS34335)	Transport, Membrane
URIt2r	uridine transport in via proton symport, reversible	-1000.0	1.0 h_e + 1.0 uri_e <=> 1.0 uri_c + 1.0 h_c	()	Transport, Membrane
VALabc	L-valine transport via ABC system	0.0	1.0 val_DASH_L_e + 1.0 h2o_c + 1.0 atp_c -> 1.0 pi_c + 1.0 h_c + 1.0 adp_c + 1.0 val_DASH_L_c	((SAP1_RS31845 and SAP1_RS31840 and SAP1_RS31835 and SAP1_RS34290 and SAP1_RS31830 and SAP1_RS32110 and SAP1_RS06485 and SAP1_RS13675 and SAP1_RS17485 and SAP1_RS29500 and SAP1_RS31825 and SAP1_RS32105 and SAP1_RS06490) or (SAP1_RS32125 and SAP1_RS32120 and SAP1_RS32115 and SAP1_RS12990 and SAP1_RS34290 and SAP1_RS31830 and SAP1_RS32110 and SAP1_RS05375 and SAP1_RS32105 and SAP1_RS33010 and SAP1_RS06485 and SAP1_RS15560 and SAP1_RS29500 and SAP1_RS32110 and SAP1_RS31825 and SAP1_RS32105 and SAP1_RS06490) or (SAP1_RS27045 and SAP1_RS31830 and SAP1_RS32110 and SAP1_RS32105 and SAP1_RS33010 and SAP1_RS11810 and SAP1_RS06485 and SAP1_RS10380 and SAP1_RS31825 and SAP1_RS32105 and SAP1_RS06490 and SAP1_RS33660 and SCO7183 and SCO7184 and SCO7185))	Transport, Membrane
VANK	Vanillate/proton symport transport	-1000.0	1.0 h_e + 1.0 vanlt_e <=> 1.0 vanlt_c + 1.0 h_c	()	Transport, Membrane
XANt2	xanthine transport in via proton symport	0.0	1.0 xan_e + 1.0 h_e -> 1.0 h_c + 1.0 xan_c	(SAP1_RS08035 or SAP1_RS10645)	Transport, Membrane
XTSNt2r	Xanthosine transport via proton symport	-1000.0	1.0 xtsn_e + 1.0 h_e <=> 1.0 h_c + 1.0 xtsn_c	()	Transport, Membrane
XYLabc	D-xylose transport via ABC system	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 xyl_DASH_D_e -> 1.0 xyl_DASH_D_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SAP1_RS29830 and SAP1_RS11815 and SAP1_RS23260 and SAP1_RS12990 and SAP1_RS34290 and SAP1_RS32110 and SAP1_RS36835 and SAP1_RS05375 and SAP1_RS09675 and SAP1_RS27520 and SAP1_RS11810 and SAP1_RS29825 and SAP1_RS38175 and SAP1_RS13675 and SAP1_RS10380 and SAP1_RS37490 and SAP1_RS17485 and SAP1_RS10470 and SAP1_RS29500 and SAP1_RS29820 and SAP1_RS11805))	Transport, Membrane
XYLTabc	xylitol transport via ABC system	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 xylt_e -> 1.0 xylt_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SAP1_RS32785 and SAP1_RS32780 and SAP1_RS25770 and SAP1_RS32775 and SAP1_RS15735 and SAP1_RS26400 and SAP1_RS26625 and SAP1_RS27045 and SAP1_RS12740 and SAP1_RS16400 and SAP1_RS11505 and SAP1_RS18175 and SAP1_RS07480 and SAP1_RS07485 and SAP1_RS38120 and SAP1_RS16355 and SAP1_RS17250 and SAP1_RS13535 and SAP1_RS33010 and SAP1_RS08300 and SAP1_RS09125 and SAP1_RS16485 and SAP1_RS13675 and SAP1_RS34590 and SAP1_RS25125 and SAP1_RS09210 and SAP1_RS14445 and SAP1_RS38140 and SAP1_RS17815 and SAP1_RS30550 and SAP1_RS20530 and SAP1_RS11250 and SAP1_RS15560))	Transport, Membrane
ALATRS	Alanyl-tRNA synthetase	0.0	1.0 trnaala_c + 1.0 ala_DASH_L_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 amp_c + 1.0 alatrna_c	(SAP1_RS35300)	tRNA Charging
ARGTRS	Arginyl-tRNA synthetase	0.0	1.0 arg_DASH_L_c + 1.0 trnaarg_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 amp_c + 1.0 argtrna_c	(SAP1_RS24600)	tRNA Charging
ASPTRS	Aspartyl-tRNA synthetase	0.0	1.0 trnaasp_c + 1.0 asp_DASH_L_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 asptrna_c + 1.0 amp_c	(SAP1_RS22790)	tRNA Charging
CYSTRS	Cysteinyl-tRNA synthetase	0.0	1.0 trnacys_c + 1.0 cys_DASH_L_c + 1.0 atp_c -> 1.0 cystrna_c + 1.0 ppi_c + 1.0 amp_c	(SAP1_RS20555 or SAP1_RS34245)	tRNA Charging
FMETTRS	Methionyl-tRNA formyltransferase	0.0	1.0 mettrna_c + 1.0 10fthf_c -> 1.0 h_c + 1.0 fmettrna_c + 1.0 thf_c	(SAP1_RS35440)	tRNA Charging
GLYTRS	Glycyl-tRNA synthetase	0.0	1.0 trnagly_c + 1.0 gly_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 glytrna_c + 1.0 amp_c	(SAP1_RS29155)	tRNA Charging
HISTRS	Histidyl-tRNA synthetase	0.0	1.0 his_DASH_L_c + 1.0 trnahis_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 histrna_c + 1.0 amp_c	(SAP1_RS35270)	tRNA Charging
ILETRS	Isoleucyl-tRNA synthetase	0.0	1.0 trnaile_c + 1.0 ile_DASH_L_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 iletrna_c + 1.0 amp_c	(SAP1_RS31640)	tRNA Charging
LEUTRS	Leucyl-tRNA synthetase	0.0	1.0 leu_DASH_L_c + 1.0 atp_c + 1.0 trnaleu_c -> 1.0 leutrna_c + 1.0 ppi_c + 1.0 amp_c	(SAP1_RS28405)	tRNA Charging
LYSTRS	Lysyl-tRNA synthetase	0.0	1.0 lys_DASH_L_c + 1.0 trnalys_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 amp_c + 1.0 lystrna_c	(SAP1_RS24605 or SAP1_RS31135 or SAP1_RS37570 or SAP1_RS24210)	tRNA Charging
METTRS	Methionyl-tRNA synthetase	0.0	1.0 trnamet_c + 1.0 met_DASH_L_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 mettrna_c + 1.0 amp_c	(SAP1_RS22835)	tRNA Charging
PHETRS	Phenylalanyl-tRNA synthetase	0.0	1.0 trnaphe_c + 1.0 atp_c + 1.0 phe_DASH_L_c -> 1.0 ppi_c + 1.0 phetrna_c + 1.0 amp_c	((SAP1_RS34725 and SAP1_RS34720))	tRNA Charging
PROTRS	Prolyl-tRNA synthetase	0.0	1.0 trnapro_c + 1.0 pro_DASH_L_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 amp_c + 1.0 protrna_c	(SAP1_RS13385)	tRNA Charging
SERTRS	Seryl-tRNA synthetase	0.0	1.0 ser_DASH_L_c + 1.0 trnaser_c + 1.0 atp_c -> 1.0 sertrna_c + 1.0 ppi_c + 1.0 amp_c	(SAP1_RS22020 or SAP1_RS12035)	tRNA Charging
THRTRS	Threonyl-tRNA synthetase	0.0	1.0 thr_DASH_L_c + 1.0 trnathr_c + 1.0 atp_c -> 1.0 thrtrna_c + 1.0 ppi_c + 1.0 amp_c	(SAP1_RS35155)	tRNA Charging
TRPTRS	Tryptophanyl-tRNA synthetase	0.0	1.0 trnatrp_c + 1.0 atp_c + 1.0 trp_DASH_L_c -> 1.0 ppi_c + 1.0 trptrna_c + 1.0 amp_c	(SAP1_RS17740 or SAP1_RS24470)	tRNA Charging
TYRTRS	tyrosyl-tRNA synthetase	0.0	1.0 trnatyr_c + 1.0 atp_c + 1.0 tyr_DASH_L_c -> 1.0 ppi_c + 1.0 tyrtrna_c + 1.0 amp_c	(SAP1_RS33295)	tRNA Charging
VALTRS	Valyl-tRNA synthetase	0.0	1.0 trnaval_c + 1.0 atp_c + 1.0 val_DASH_L_c -> 1.0 ppi_c + 1.0 valtrna_c + 1.0 amp_c	(SAP1_RS28205 or SAP1_RS31640)	tRNA Charging
34HPPOR	4-Hydroxyphenylpyruvate:oxygen oxidoreductase	0.0	1.0 o2_c + 1.0 34hpp_c -> 1.0 hgentis_c + 1.0 co2_c	(SAP1_RS26640)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
ANPRT	anthranilate phosphoribosyltransferase	0.0	1.0 anth_c + 1.0 prpp_c -> 1.0 ppi_c + 1.0 pran_c	(SAP1_RS31270)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
ANS	anthranilate synthase	0.0	1.0 chor_c + 1.0 gln_DASH_L_c -> 1.0 anth_c + 1.0 glu_DASH_L_c + 1.0 pyr_c + 1.0 h_c	((SAP1_RS22490 and SAP1_RS06405 and SAP1_RS31860 and SAP1_RS35055 and SAP1_RS06405) or SAP1_RS31860 or SAP1_RS35055 or SAP1_RS06405)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
CHORM	chorismate mutase	0.0	1.0 chor_c -> 1.0 pphn_c	(SAP1_RS32050)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
CHORS	chorismate synthase	0.0	1.0 3psme_c -> 1.0 chor_c + 1.0 pi_c	(SAP1_RS35320)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
DDPA	3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	0.0	1.0 pep_c + 1.0 h2o_c + 1.0 e4p_c -> 1.0 pi_c + 1.0 2dda7p_c	(SAP1_RS31420)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
DHQS	3-dehydroquinate synthase	0.0	1.0 2dda7p_c -> 1.0 pi_c + 1.0 3dhq_c	(SAP1_RS35330)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
DHQTi	3-dehydroquinate dehydratase, irreversible	0.0	1.0 3dhq_c -> 1.0 3dhsk_c + 1.0 h2o_c	(SAP1_RS32400)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
FANH	N-Formylanthranilate amidohydrolase	0.0	1.0 nformanth_c + 1.0 h2o_c -> 1.0 anth_c + 1.0 h_c + 1.0 for_c	(SAP1_RS23485)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
FKYNH	N-Formyl-L-kynurenine amidohydrolase	0.0	1.0 Lfmkynr_c + 1.0 h2o_c -> 1.0 Lkynr_c + 1.0 for_c + 1.0 h_c	(SAP1_RS23485)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
FUMAC	fumarylacetoacetase	0.0	1.0 4fumacac_c + 1.0 h2o_c -> 1.0 acac_c + 1.0 fum_c + 1.0 h_c	(SAP1_RS25150)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
HGNTOR	Homogentisate:oxygen 1,2-oxidoreductase (decyclizing)	0.0	1.0 o2_c + 1.0 hgentis_c -> 1.0 4mlacac_c + 1.0 h_c	(SAP1_RS33940)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
HKYNH	3-Hydroxy-L-kynurenine hydrolase	0.0	1.0 hLkynr_c + 1.0 h2o_c -> 1.0 ala_DASH_L_c + 1.0 3hanthrn_c	(SAP1_RS23465)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
IGPS	indole-3-glycerol-phosphate synthase	0.0	1.0 h_c + 1.0 2cpr5p_c -> 1.0 h2o_c + 1.0 co2_c + 1.0 3ig3p_c	(SAP1_RS31880)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
KYN	kynureninase	0.0	1.0 h2o_c + 1.0 Lkynr_c -> 1.0 ala_DASH_L_c + 1.0 anth_c + 1.0 h_c	(SAP1_RS23465)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
LFORKYNHYD	L-Formylkynurenine hydrolase	0.0	1.0 Lfmkynr_c + 1.0 h2o_c -> 1.0 ala_DASH_L_c + 1.0 nformanth_c + 1.0 h_c	(SAP1_RS23465)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
PHETA1	phenylalanine transaminase	-1000.0	1.0 akg_c + 1.0 phe_DASH_L_c <=> 1.0 phpyr_c + 1.0 glu_DASH_L_c	(SAP1_RS33020 or SAP1_RS07370 or SAP1_RS22110 or SAP1_RS31775 or SAP1_RS23410 or SAP1_RS25410)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
PPND	prephenate dehydrogenase	0.0	1.0 pphn_c + 1.0 nad_c -> 1.0 34hpp_c + 1.0 nadh_c + 1.0 co2_c	(SAP1_RS33620)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
PPNDH	prephenate dehydratase	0.0	1.0 pphn_c + 1.0 h_c -> 1.0 phpyr_c + 1.0 h2o_c + 1.0 co2_c	(SAP1_RS22015)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
PRAIi	phosphoribosylanthranilate isomerase (irreversible)	0.0	1.0 pran_c -> 1.0 2cpr5p_c	(SAP1_RS31795)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
PSCVT	3-phosphoshikimate 1-carboxyvinyltransferase	-1000.0	1.0 pep_c + 1.0 skm5p_c <=> 1.0 pi_c + 1.0 3psme_c	(SAP1_RS15845)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
SHK3Dr	shikimate dehydrogenase	-1000.0	1.0 3dhsk_c + 1.0 nadph_c + 1.0 h_c <=> 1.0 nadp_c + 1.0 skm_c	(SAP1_RS35315)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
SHKK	shikimate kinase	0.0	1.0 skm_c + 1.0 atp_c -> 1.0 skm5p_c + 1.0 adp_c + 1.0 h_c	(SAP1_RS35325)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
TRPO2	L-Tryptophan:oxygen 2,3-oxidoreductase (decyclizing)	0.0	1.0 o2_c + 1.0 trp_DASH_L_c -> 1.0 Lfmkynr_c	(SAP1_RS23460)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
TRPS1	tryptophan synthase (indoleglycerol phosphate)	0.0	1.0 ser_DASH_L_c + 1.0 3ig3p_c -> 1.0 h2o_c + 1.0 g3p_c + 1.0 trp_DASH_L_c	((SAP1_RS31895 and SAP1_RS31890))	Tyrosine, Tryptophan, and Phenylalanine Metabolism
TRPS2	tryptophan synthase (indole)	0.0	1.0 ser_DASH_L_c + 1.0 indole_c -> 1.0 h2o_c + 1.0 trp_DASH_L_c	((SAP1_RS31895 and SAP1_RS31890))	Tyrosine, Tryptophan, and Phenylalanine Metabolism
TRPS3	tryptophan synthase (indoleglycerol phosphate)	0.0	1.0 3ig3p_c -> 1.0 g3p_c + 1.0 indole_c	((SAP1_RS31895 and SAP1_RS31890))	Tyrosine, Tryptophan, and Phenylalanine Metabolism
TYRTA	tyrosine transaminase	-1000.0	1.0 akg_c + 1.0 tyr_DASH_L_c <=> 1.0 34hpp_c + 1.0 glu_DASH_L_c	(SAP1_RS33020 or SAP1_RS07370 or SAP1_RS22110 or SAP1_RS31775 or SAP1_RS23410 or SAP1_RS25410)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
ACONMT	Trans-aconitate methyltransferase	0.0	1.0 amet_c + 1.0 acon_DASH_T_c -> 1.0 ahcys_c + 1.0 aconm_c	(SAP1_RS18510)	Unassigned
BETALDHx	betaine-aldehyde dehydrogenase	0.0	1.0 h2o_c + 1.0 betald_c + 1.0 nad_c -> 1.0 nadh_c + 1.0 glyb_c + 2.0 h_c	(SAP1_RS17825 or SAP1_RS33980 or SAP1_RS06455 or SAP1_RS13545 or SAP1_RS13635 or SAP1_RS27635 or SAP1_RS35785 or SAP1_RS30250 or SAP1_RS04430 or SAP1_RS24095 or SAP1_RS14230 or SAP1_RS17380 or SAP1_RS08625 or SAP1_RS19705 or SAP1_RS36740 or SAP1_RS13490 or SAP1_RS34645 or SAP1_RS36865 or SAP1_RS25945 or SAP1_RS36965)	Unassigned
BETALDHy	betaine-aldehyde dehydrogenase	0.0	1.0 h2o_c + 1.0 nadp_c + 1.0 betald_c -> 1.0 nadph_c + 1.0 glyb_c + 2.0 h_c	(SAP1_RS17825 or SAP1_RS33980 or SAP1_RS06455 or SAP1_RS13545 or SAP1_RS13635 or SAP1_RS27635 or SAP1_RS35785 or SAP1_RS30250 or SAP1_RS04430 or SAP1_RS24095 or SAP1_RS14230 or SAP1_RS17380 or SAP1_RS08625 or SAP1_RS19705 or SAP1_RS36740 or SAP1_RS13490 or SAP1_RS34645 or SAP1_RS36865 or SAP1_RS25945 or SAP1_RS36965)	Unassigned
CAT	catalase	0.0	2.0 h2o2_c -> 1.0 o2_c + 2.0 h2o_c	(SAP1_RS02240 or SAP1_RS16755 or SAP1_RS10695 or SAP1_RS15895 or (SAP1_RS02240 and SAP1_RS16755 and SAP1_RS10695 and SAP1_RS15895 and SAP1_RS28975 and SAP1_RS29325) or SAP1_RS02240 or SAP1_RS16755 or SAP1_RS10695 or SAP1_RS15895)	Unassigned
CCCR	crotonyl-CoA carboxylase/reductase	0.0	1.0 b2coa_c + 1.0 co2_c + 1.0 nadph_c -> 1.0 emcoa_DASH_S_c + 1.0 nadp_c	(SAP1_RS15065 or SAP1_RS02590 or SAP1_RS10105)	Unassigned
CHOLD	choline dehydrogenase	0.0	1.0 chol_c + 1.0 nad_c -> 1.0 nadh_c + 1.0 betald_c + 1.0 h_c	(SAP1_RS17820 or SAP1_RS35775 or SAP1_RS08620)	Unassigned
EMCCCM	(2R)-ethylmalonyl-CoA CoA-carbonylmutase	-1000.0	1.0 emcoa_DASH_R_c <=> 1.0 mscoa_DASH_S_c	(SAP1_RS10765 or SAP1_RS15145 or SAP1_RS10110 or SAP1_RS17555 or SAP1_RS14775)	Unassigned
EME	ethylmalonyl-CoA epimerase	-1000.0	1.0 emcoa_DASH_S_c <=> 1.0 emcoa_DASH_R_c	(SAP1_RS14900)	Unassigned
GTHPi	glutathione peridoxase	0.0	1.0 h2o2_c + 2.0 gthrd_c -> 2.0 h2o_c + 1.0 gthox_c	(SAP1_RS19605)	Unassigned
HCO3E	HCO3 equilibration reaction	-1000.0	1.0 h2o_c + 1.0 co2_c <=> 1.0 hco3_c + 1.0 h_c	(SAP1_RS31555 or SCO3721 or SAP1_RS11630 or SAP1_RS29265)	Unassigned
SPODM	superoxide dismutase	0.0	2.0 o2s_c + 2.0 h_c -> 1.0 o2_c + 1.0 h2o2_c	(SAP1_RS28005 or SAP1_RS15580)	Unassigned
THIORDXi	hydrogen peroxide reductase (thioredoxin)	0.0	1.0 h2o2_c + 1.0 trdrd_c -> 1.0 trdox_c + 2.0 h2o_c	(SAP1_RS26780 or SAP1_RS22335 or SAP1_RS14660 or SAP1_RS22335 or SAP1_RS14660)	Unassigned
URIC	uricase	0.0	1.0 o2_c + 2.0 h2o_c + 1.0 urate_c -> 1.0 h2o2_c + 1.0 co2_c + 1.0 alltn_c	((SAP1_RS10660 and SAP1_RS10655))	Unassigned
ACACT10r	acetyl-CoA C-acetyltransferase	-1000.0	1.0 2maacoa_c + 1.0 coa_c <=> 1.0 ppcoa_c + 1.0 accoa_c	(SAP1_RS08925 or SAP1_RS30200 or SAP1_RS18210 or SAP1_RS11745 or SAP1_RS36190 or SAP1_RS08535 or SAP1_RS14895 or SAP1_RS07410 or SAP1_RS31995 or SAP1_RS30200 or SAP1_RS36190 or SAP1_RS08535 or SAP1_RS14895 or SAP1_RS07410 or SAP1_RS31995)	Valine, Leucine, and Isoleucine Metabolism
ACHBS	2-aceto-2-hydroxybutanoate synthase	0.0	1.0 pyr_c + 1.0 2obut_c + 1.0 h_c -> 1.0 2ahbut_c + 1.0 co2_c	((SAP1_RS09630 and SAP1_RS05295 and SAP1_RS36805 and SAP1_RS27630 and SAP1_RS27345 and SAP1_RS10960 and SAP1_RS10705 and SAP1_RS14280 and SAP1_RS14275) or SAP1_RS05295 or SAP1_RS27345 or SAP1_RS14280)	Valine, Leucine, and Isoleucine Metabolism
ACLS	acetolactate synthase	0.0	2.0 pyr_c + 1.0 h_c -> 1.0 alac_DASH_S_c + 1.0 co2_c	((SAP1_RS09630 and SAP1_RS05295 and SAP1_RS36805 and SAP1_RS27630 and SAP1_RS27345 and SAP1_RS10960 and SAP1_RS10705 and SAP1_RS14280 and SAP1_RS14275) or SAP1_RS05295 or SAP1_RS27345 or SAP1_RS14280)	Valine, Leucine, and Isoleucine Metabolism
ACOAD8	acyl-CoA dehydrogenase (Isovaleryl-CoA)	0.0	1.0 ivcoa_c + 1.0 fad_c -> 1.0 3mb2coa_c + 1.0 fadh2_c	(SAP1_RS35640 or SAP1_RS10125 or SAP1_RS20045 or SAP1_RS04105 or SAP1_RS06840 or SAP1_RS13430 or SAP1_RS27290 or SAP1_RS07235 or SAP1_RS12100 or SAP1_RS33720 or SAP1_RS27315 or SAP1_RS34075 or SAP1_RS34005 or SAP1_RS36710 or SAP1_RS25995)	Valine, Leucine, and Isoleucine Metabolism
ACOAD9	acyl-CoA dehydrogenase (Isobutiryl-CoA)	0.0	1.0 ibcoa_c + 1.0 fad_c -> 1.0 fadh2_c + 1.0 2mp2coa_c	(SAP1_RS35640 or SAP1_RS10125 or SAP1_RS20045 or SAP1_RS04105 or SAP1_RS06840 or SAP1_RS13430 or SAP1_RS27290 or SAP1_RS07235 or SAP1_RS12100 or SAP1_RS33720 or SAP1_RS27315 or SAP1_RS34075 or SAP1_RS34005 or SAP1_RS36710 or SAP1_RS25995)	Valine, Leucine, and Isoleucine Metabolism
ACOADH1	acyl-CoA dehydrogenase (2-Methyl-butanoyl-CoA)	0.0	1.0 2mbcoa_c + 1.0 fad_c -> 1.0 2mb2coa_c + 1.0 fadh2_c	(SAP1_RS35640 or SAP1_RS10125 or SAP1_RS20045 or SAP1_RS04105 or SAP1_RS06840 or SAP1_RS13430 or SAP1_RS27290 or SAP1_RS07235 or SAP1_RS12100 or SAP1_RS33720 or SAP1_RS27315 or SAP1_RS34075 or SAP1_RS34005 or SAP1_RS36710 or SAP1_RS25995)	Valine, Leucine, and Isoleucine Metabolism
DHAD1	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)	0.0	1.0 23dhmb_c -> 1.0 h2o_c + 1.0 3mob_c	(SAP1_RS32835 or SAP1_RS24425 or SAP1_RS32835 or SAP1_RS24425)	Valine, Leucine, and Isoleucine Metabolism
DHAD2	Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)	0.0	1.0 23dhmp_c -> 1.0 3mop_c + 1.0 h2o_c	(SAP1_RS32835 or SAP1_RS24425 or SAP1_RS32835 or SAP1_RS24425)	Valine, Leucine, and Isoleucine Metabolism
ECOAH12	3-hydroxyacyl-CoA dehydratase (3-hydroxyisobutyryl-CoA)	0.0	1.0 h2o_c + 1.0 2mp2coa_c -> 1.0 3hibutcoa_c	(SAP1_RS08920 or SAP1_RS22615 or SAP1_RS34750 or SAP1_RS11750 or SAP1_RS10095 or SAP1_RS14965)	Valine, Leucine, and Isoleucine Metabolism
ECOAH9ir	2-Methylprop-2-enoyl-CoA (2-Methylbut-2-enoyl-CoA)	0.0	1.0 2mb2coa_c + 1.0 h2o_c -> 1.0 3hmbcoa_c	(SAP1_RS08920 or SAP1_RS22615 or SAP1_RS34750 or SAP1_RS11750 or SAP1_RS10095 or SAP1_RS14965)	Valine, Leucine, and Isoleucine Metabolism
HACD9	3-hydroxyacyl-CoA dehydrogenase (2-Methylacetoacetyl-CoA)	-1000.0	1.0 3hmbcoa_c + 1.0 nad_c <=> 1.0 2maacoa_c + 1.0 h_c + 1.0 nadh_c	(SAP1_RS08920 or SAP1_RS22615 or SAP1_RS34750 or SAP1_RS11750 or SAP1_RS10095 or SAP1_RS14965)	Valine, Leucine, and Isoleucine Metabolism
